body_Z	body_Y	body_X	chain_1_segment_1_Y	chain_1_segment_1_Z	chain_1_segment_1_X	chain_1_segment_2_Y	chain_1_segment_2_Z	chain_1_segment_2_X	chain_1_segment_3_Y	chain_1_segment_3_Z	chain_1_segment_3_X	chain_1_segment_4_Z	chain_1_segment_4_Y	chain_1_segment_4_X	chain_2_segment_1_Y	chain_2_segment_1_Z	chain_2_segment_1_X	chain_2_segment_2_Y	chain_2_segment_2_Z	chain_2_segment_2_X	chain_2_segment_3_Y	chain_2_segment_3_Z	chain_2_segment_3_X	chain_2_segment_4_Z	chain_2_segment_4_Y	chain_2_segment_4_X
8.509058e+001	8.392010e+000	-7.679759e+001	7.661849e+001	2.202255e+001	-1.436267e+002	-1.244883e+002	-2.793850e-014	-2.242859e+002	-2.035505e+000	-1.262928e-014	0	-4.474028e+001	-2.227192e+001	0	8.014051e+001	-4.980151e+000	-1.583346e+002	-1.004374e+002	-2.965131e-014	-1.611861e+002	-1.007790e+002	-2.975723e-014	0	-1.180244e-001	1.202547e+001	0
8.492083e+001	8.312259e+000	-7.674439e+001	7.641457e+001	2.204608e+001	-1.431059e+002	-1.249952e+002	0	-2.241676e+002	-2.047754e+000	1.262062e-014	0	-4.477872e+001	-2.197559e+001	0	8.025779e+001	-4.989360e+000	-1.585607e+002	-1.004953e+002	2.948661e-014	-1.611650e+002	-1.004576e+002	2.971863e-014	0	-1.396765e-001	1.204252e+001	0
8.474504e+001	8.231080e+000	-7.669290e+001	7.620636e+001	2.207270e+001	-1.425685e+002	-1.254984e+002	-2.107509e-014	-2.237639e+002	-2.059661e+000	1.261525e-014	0	-4.475533e+001	-2.186094e+001	0	8.035923e+001	-5.006705e+000	-1.587847e+002	-1.005690e+002	0	-1.611470e+002	-1.001911e+002	2.968378e-014	0	-1.544732e-001	1.206218e+001	0
8.456325e+001	8.149178e+000	-7.664328e+001	7.599446e+001	2.210219e+001	-1.420131e+002	-1.259976e+002	-7.045557e-015	-2.231257e+002	-2.070493e+000	3.153429e-015	0	-4.469154e+001	-2.189686e+001	0	8.044405e+001	-5.031585e+000	-1.590042e+002	-1.006596e+002	2.917883e-014	-1.611311e+002	-9.998373e+001	2.965362e-014	0	-1.627105e-001	1.208399e+001	0
8.437551e+001	8.067344e+000	-7.659572e+001	7.577956e+001	2.213433e+001	-1.414390e+002	-1.264924e+002	0	-2.223156e+002	-2.079533e+000	1.892480e-014	0	-4.461052e+001	-2.204502e+001	0	8.051150e+001	-5.063230e+000	-1.592166e+002	-1.007679e+002	0	-1.611168e+002	-9.983930e+001	2.962905e-014	0	-1.647472e-001	1.210746e+001	0
8.418193e+001	7.986449e+000	-7.655043e+001	7.556240e+001	2.216887e+001	-1.408454e+002	-1.269823e+002	7.087110e-015	-2.214077e+002	-2.086020e+000	9.468121e-015	0	-4.453810e+001	-2.226042e+001	0	8.056096e+001	-5.100714e+000	-1.594193e+002	-1.008948e+002	0	-1.611032e+002	-9.976108e+001	2.961085e-014	0	-1.610001e-001	1.213203e+001	0
8.398268e+001	7.907432e+000	-7.650765e+001	7.534381e+001	2.220554e+001	-1.402317e+002	-1.274667e+002	-1.421607e-014	-2.204872e+002	-2.089093e+000	1.263698e-014	0	-4.450353e+001	-2.249134e+001	0	8.059185e+001	-5.142962e+000	-1.596093e+002	-1.010413e+002	0	-1.610894e+002	-9.975187e+001	0	0	-1.519381e-001	1.215707e+001	0
8.377798e+001	7.831290e+000	-7.646766e+001	7.512467e+001	2.224408e+001	-1.395977e+002	-1.279452e+002	2.851590e-014	-2.196515e+002	-2.087767e+000	-6.327637e-015	0	-4.453994e+001	-2.267870e+001	0	8.060370e+001	-5.188764e+000	-1.597837e+002	-1.012081e+002	5.733011e-014	-1.610748e+002	-9.981396e+001	0	0	-1.380776e-001	1.218195e+001	0
8.356809e+001	7.759063e+000	-7.643075e+001	7.490590e+001	2.228423e+001	-1.389434e+002	-1.284171e+002	7.149852e-015	-2.190108e+002	-2.080971e+000	-1.267921e-014	0	-4.468428e+001	-2.275434e+001	0	8.059613e+001	-5.236789e+000	-1.599395e+002	-1.013961e+002	0	-1.610585e+002	-9.994904e+001	0	0	-1.199771e-001	1.220600e+001	0
8.335336e+001	7.691810e+000	-7.639725e+001	7.468843e+001	2.232577e+001	-1.382693e+002	-1.288818e+002	1.434116e-014	-2.186906e+002	-2.067663e+000	0	0	-4.497622e+001	-2.263788e+001	0	8.056886e+001	-5.285609e+000	-1.600737e+002	-1.016060e+002	-2.846680e-014	-1.610398e+002	-1.001582e+002	-2.961419e-014	0	-9.823286e-002	1.222854e+001	0
8.313421e+001	7.630596e+000	-7.636754e+001	7.447323e+001	2.236849e+001	-1.375760e+002	-1.293385e+002	0	-2.188348e+002	-2.047062e+000	-1.274398e-014	0	-4.545563e+001	-2.223196e+001	0	8.052174e+001	-5.333709e+000	-1.601834e+002	-1.018384e+002	2.838381e-014	-1.610182e+002	-1.004419e+002	2.963605e-014	0	-7.347420e-002	1.224888e+001	0
8.291112e+001	7.576461e+000	-7.634198e+001	7.426123e+001	2.241221e+001	-1.368648e+002	-1.297866e+002	-7.211208e-015	-2.196105e+002	-2.019035e+000	-1.598045e-015	0	-4.615742e+001	-2.141577e+001	0	8.045475e+001	-5.379517e+000	-1.602658e+002	-1.020939e+002	5.662414e-014	-1.609931e+002	-1.008000e+002	8.899993e-014	0	-4.635893e-002	1.226629e+001	0
8.268464e+001	7.530401e+000	-7.632097e+001	7.405339e+001	2.245679e+001	-1.361375e+002	-1.302255e+002	-7.230910e-015	-2.212105e+002	-1.984691e+000	1.603682e-015	0	-4.710237e+001	-2.003839e+001	0	8.036801e+001	-5.421418e+000	-1.603181e+002	-1.023728e+002	-2.825190e-014	-1.609641e+002	-1.012315e+002	0	0	-1.756828e-002	1.228009e+001	0
8.245538e+001	7.493334e+000	-7.630492e+001	7.385059e+001	2.250215e+001	-1.353960e+002	-1.306544e+002	1.450014e-014	-2.238519e+002	-1.947209e+000	-4.829445e-015	0	-4.828216e+001	-1.791613e+001	0	8.026183e+001	-5.457783e+000	-1.603380e+002	-1.026752e+002	0	-1.609309e+002	-1.017347e+002	2.975363e-014	0	1.219925e-002	1.228956e+001	0
8.222403e+001	7.466078e+000	-7.629421e+001	7.365369e+001	2.254825e+001	-1.346432e+002	-1.310727e+002	0	-2.277564e+002	-1.912903e+000	3.232639e-015	0	-4.963864e+001	-1.484412e+001	0	8.013665e+001	-5.486984e+000	-1.603233e+002	-1.030012e+002	2.816733e-014	-1.608932e+002	-1.023073e+002	-5.961900e-014	0	4.223549e-002	1.229399e+001	0
8.199132e+001	7.449317e+000	-7.628926e+001	7.346347e+001	2.259509e+001	-1.338822e+002	-1.314799e+002	2.185924e-014	-2.330979e+002	-1.892310e+000	-1.298431e-014	0	-5.104313e+001	-1.064079e+001	0	7.999315e+001	-5.507421e+000	-1.602725e+002	-1.033505e+002	0	-1.608510e+002	-1.029460e+002	0	0	7.183260e-002	1.229266e+001	0
8.175804e+001	7.443573e+000	-7.629041e+001	7.328064e+001	2.264275e+001	-1.331166e+002	-1.318753e+002	0	-2.398979e+002	-1.900688e+000	0	0	-5.229356e+001	-5.243842e+000	0	7.983217e+001	-5.517542e+000	-1.601843e+002	-1.037225e+002	0	-1.608043e+002	-1.036468e+002	2.994387e-014	0	1.002960e-001	1.228486e+001	0
8.152502e+001	7.449176e+000	-7.629800e+001	7.310580e+001	2.269133e+001	-1.323505e+002	-1.322584e+002	-2.195890e-014	-2.478939e+002	-1.956821e+000	-2.618147e-014	0	-5.315707e+001	1.160000e+000	0	7.965479e+001	-5.515866e+000	-1.600578e+002	-1.041166e+002	2.813258e-014	-1.607531e+002	-1.044050e+002	-9.006379e-014	0	1.269610e-001	1.226984e+001	0
8.129313e+001	7.466233e+000	-7.631231e+001	7.293946e+001	2.274100e+001	-1.315886e+002	-1.326288e+002	1.466991e-014	-2.564864e+002	-2.079246e+000	3.941903e-014	0	-5.346547e+001	8.072760e+000	0	7.946229e+001	-5.501004e+000	-1.598931e+002	-1.045316e+002	0	-1.606975e+002	-1.052151e+002	0	0	1.512137e-001	1.224687e+001	0
8.106324e+001	7.494608e+000	-7.633355e+001	7.278201e+001	2.279196e+001	-1.308356e+002	-1.329862e+002	-7.349412e-015	-2.648912e+002	-2.281022e+000	-1.318298e-014	0	-5.320951e+001	1.481614e+001	0	7.925616e+001	-5.471676e+000	-1.596904e+002	-1.049662e+002	2.817147e-014	-1.606378e+002	-1.060711e+002	3.019325e-014	0	1.725154e-001	1.221519e+001	0
8.083625e+001	7.533891e+000	-7.636186e+001	7.263370e+001	2.284446e+001	-1.300970e+002	-1.333300e+002	1.472604e-014	-2.724384e+002	-2.566256e+000	5.287369e-014	0	-5.254667e+001	2.080479e+001	0	7.903810e+001	-5.426738e+000	-1.594512e+002	-1.054190e+002	0	-1.605740e+002	-1.069661e+002	0	0	1.904319e-001	1.217401e+001	0
8.061303e+001	7.583379e+000	-7.639730e+001	7.249464e+001	2.289876e+001	-1.293781e+002	-1.336600e+002	7.375838e-015	-2.787745e+002	-2.930438e+000	-2.648754e-014	0	-5.171226e+001	2.573131e+001	0	7.881003e+001	-5.365196e+000	-1.591771e+002	-1.058881e+002	-5.651815e-014	-1.605063e+002	-1.078930e+002	6.076718e-014	0	2.046645e-001	1.212258e+001	0
8.039445e+001	7.642065e+000	-7.643983e+001	7.236482e+001	2.295516e+001	-1.286846e+002	-1.339760e+002	7.387949e-015	-2.838497e+002	-3.363180e+000	2.651383e-014	0	-5.091474e+001	2.955064e+001	0	7.857404e+001	-5.286226e+000	-1.588710e+002	-1.063718e+002	5.664105e-014	-1.604346e+002	-1.088444e+002	0	0	2.150832e-001	1.206010e+001	0
8.018134e+001	7.708623e+000	-7.648931e+001	7.224406e+001	2.301395e+001	-1.280221e+002	-1.342777e+002	2.219840e-014	-2.877911e+002	-3.850916e+000	-2.651198e-014	0	-5.028164e+001	3.236218e+001	0	7.833242e+001	-5.189191e+000	-1.585363e+002	-1.068678e+002	0	-1.603588e+002	-1.098123e+002	6.117387e-014	0	2.217579e-001	1.198581e+001	0
7.997446e+001	7.781403e+000	-7.654550e+001	7.213204e+001	2.307540e+001	-1.273963e+002	-1.345648e+002	0	-2.907872e+002	-4.378506e+000	0	0	-4.985695e+001	3.430692e+001	0	7.808761e+001	-5.073662e+000	-1.581771e+002	-1.073742e+002	0	-1.602787e+002	-1.107889e+002	-3.069197e-014	0	2.249862e-001	1.189896e+001	0
7.977452e+001	7.858440e+000	-7.660804e+001	7.202828e+001	2.313978e+001	-1.268128e+002	-1.348371e+002	1.484266e-014	-2.930223e+002	-4.930004e+000	0	0	-4.962257e+001	3.551428e+001	0	7.784220e+001	-4.939429e+000	-1.577987e+002	-1.078888e+002	2.857066e-014	-1.601938e+002	-1.117666e+002	6.159707e-014	0	2.253147e-001	1.179883e+001	0
7.958215e+001	7.937456e+000	-7.667650e+001	7.193217e+001	2.320732e+001	-1.262767e+002	-1.350944e+002	-7.432038e-015	-2.946518e+002	-5.489046e+000	-5.262615e-014	0	-4.952274e+001	3.608507e+001	0	7.759888e+001	-4.786520e+000	-1.574067e+002	-1.084096e+002	0	-1.601034e+002	-1.127377e+002	-3.090618e-014	0	2.235494e-001	1.168478e+001	0
7.939788e+001	8.015887e+000	-7.675032e+001	7.184297e+001	2.327819e+001	-1.257930e+002	-1.353364e+002	7.442872e-015	-2.957972e+002	-6.039173e+000	2.617981e-014	0	-4.948344e+001	3.609135e+001	0	7.736044e+001	-4.615213e+000	-1.570077e+002	-1.089345e+002	0	-1.600066e+002	-1.136951e+002	0	0	2.207537e-001	1.155624e+001	0
7.922212e+001	8.090904e+000	-7.682888e+001	7.175982e+001	2.335251e+001	-1.253664e+002	-1.355629e+002	-2.236216e-014	-2.965488e+002	-6.564197e+000	0	0	-4.942589e+001	3.558180e+001	0	7.712975e+001	-4.426051e+000	-1.566088e+002	-1.094621e+002	0	-1.599024e+002	-1.146320e+002	-3.112314e-014	0	2.182309e-001	1.141275e+001	0
7.905520e+001	8.159448e+000	-7.691151e+001	7.168176e+001	2.343031e+001	-1.250009e+002	-1.357736e+002	-1.493163e-014	-2.969707e+002	-7.048617e+000	-2.582194e-014	0	-4.927526e+001	3.458749e+001	0	7.690970e+001	-4.219853e+000	-1.562177e+002	-1.099907e+002	-2.903513e-014	-1.597895e+002	-1.155425e+002	6.246361e-014	0	2.174914e-001	1.125396e+001	0
7.889730e+001	8.218276e+000	-7.699746e+001	7.160779e+001	2.351153e+001	-1.247002e+002	-1.359681e+002	-2.991356e-014	-2.971059e+002	-7.478055e+000	0	0	-4.896571e+001	3.312648e+001	0	7.670319e+001	-3.997723e+000	-1.558425e+002	-1.105192e+002	0	-1.596665e+002	-1.164211e+002	-3.134020e-014	0	2.202038e-001	1.107966e+001	0
7.874850e+001	8.264009e+000	-7.708596e+001	7.153686e+001	2.359604e+001	-1.244675e+002	-1.361463e+002	7.492004e-015	-2.969797e+002	-7.839652e+000	2.536850e-014	0	-4.844264e+001	3.120730e+001	0	7.651311e+001	-3.761058e+000	-1.554917e+002	-1.110469e+002	-2.930880e-014	-1.595318e+002	-1.172631e+002	-3.144805e-014	0	2.281320e-001	1.088980e+001	0
7.860875e+001	8.293189e+000	-7.717625e+001	7.146790e+001	2.368358e+001	-1.243052e+002	-1.363079e+002	-1.501374e-014	-2.966016e+002	-8.122402e+000	2.511907e-014	0	-4.766267e+001	2.883158e+001	0	7.634226e+001	-3.511553e+000	-1.551737e+002	-1.115734e+002	2.945229e-014	-1.593839e+002	-1.180649e+002	-6.311018e-014	0	2.430625e-001	1.068448e+001	0
7.847788e+001	8.302339e+000	-7.726757e+001	7.139991e+001	2.377380e+001	-1.242156e+002	-1.364526e+002	7.523194e-015	-2.959670e+002	-8.317407e+000	0	0	-4.659177e+001	2.599651e+001	0	7.619339e+001	-3.251203e+000	-1.548970e+002	-1.120985e+002	0	-1.592214e+002	-1.188231e+002	0	0	2.667240e-001	1.046396e+001	0
7.835562e+001	8.288035e+000	-7.735921e+001	7.133197e+001	2.386626e+001	-1.242001e+002	-1.365804e+002	0	-2.950562e+002	-8.418053e+000	0	0	-4.520164e+001	2.269769e+001	0	7.606913e+001	-2.982298e+000	-1.546699e+002	-1.126226e+002	2.974611e-014	-1.590432e+002	-1.195356e+002	3.176562e-014	0	3.007062e-001	1.022863e+001	0
7.824161e+001	8.246969e+000	-7.745053e+001	7.126326e+001	2.396039e+001	-1.242599e+002	-1.366910e+002	1.512180e-014	-2.938332e+002	-8.420155e+000	0	0	-4.346459e+001	1.893276e+001	0	7.597193e+001	-2.707421e+000	-1.545002e+002	-1.131462e+002	2.989349e-014	-1.588481e+002	-1.202006e+002	3.186846e-014	0	3.463809e-001	9.979005e+000	0
7.813540e+001	8.176020e+000	-7.754097e+001	7.119314e+001	2.405558e+001	-1.243956e+002	-1.367844e+002	-7.582568e-015	-2.922412e+002	-8.322107e+000	0	0	-4.134639e+001	1.470641e+001	0	7.590409e+001	-2.429427e+000	-1.543953e+002	-1.136702e+002	3.003903e-014	-1.586357e+002	-1.208170e+002	3.196921e-014	0	4.048321e-001	9.715725e+000	0
7.803649e+001	8.072327e+000	-7.763007e+001	7.112115e+001	2.415111e+001	-1.246076e+002	-1.368608e+002	1.521251e-014	-2.901966e+002	-8.125159e+000	0	0	-3.879649e+001	1.003749e+001	0	7.586764e+001	-2.151425e+000	-1.543616e+002	-1.141955e+002	0	-1.584059e+002	-1.213843e+002	0	0	4.767967e-001	9.439490e+000	0
7.794432e+001	7.933351e+000	-7.771750e+001	7.104706e+001	2.424621e+001	-1.248960e+002	-1.369202e+002	7.632023e-015	-2.875782e+002	-7.833947e+000	-2.368255e-014	0	-3.573397e+001	4.969445e+000	0	7.586438e+001	-1.876754e+000	-1.544047e+002	-1.147231e+002	0	-1.581594e+002	-1.219021e+002	0	0	5.626212e-001	9.151058e+000	0
7.785833e+001	7.756939e+000	-7.780304e+001	7.097090e+001	2.434006e+001	-1.252606e+002	-1.369629e+002	0	-2.842112e+002	-7.457518e+000	0	0	-3.202703e+001	-4.121841e-001	0	7.589578e+001	-1.608940e+000	-1.545291e+002	-1.152540e+002	0	-1.578972e+002	-1.223705e+002	3.225437e-014	0	6.622342e-001	8.851216e+000	0
7.777795e+001	7.541384e+000	-7.788663e+001	7.089293e+001	2.443179e+001	-1.257009e+002	-1.369891e+002	-7.689933e-015	-2.798446e+002	-7.011267e+000	0	0	-2.746465e+001	-5.947253e+000	0	7.596297e+001	-1.351652e+000	-1.547379e+002	-1.157890e+002	0	-1.576215e+002	-1.227896e+002	-3.234201e-014	0	7.751362e-001	8.540763e+000	0
7.770263e+001	7.285470e+000	-7.796832e+001	7.081367e+001	2.452048e+001	-1.262165e+002	-1.369992e+002	-7.722056e-015	-2.741243e+002	-6.520390e+000	0	0	-2.172745e+001	-1.133542e+001	0	7.606670e+001	-1.108650e+000	-1.550331e+002	-1.163287e+002	3.067576e-014	-1.573349e+002	-1.231596e+002	0	0	9.004070e-001	8.220498e+000	0
7.763189e+001	6.988521e+000	-7.804832e+001	7.073392e+001	2.460521e+001	-1.268066e+002	-1.369934e+002	-7.756233e-015	-2.665794e+002	-6.025684e+000	1.157903e-014	0	-1.440329e+001	-1.600961e+001	0	7.620725e+001	-8.837191e-001	-1.554153e+002	-1.168735e+002	0	-1.570409e+002	-1.234808e+002	3.250254e-014	0	1.036729e+000	7.891214e+000	0
7.756529e+001	6.650426e+000	-7.812694e+001	7.065464e+001	2.468502e+001	-1.274705e+002	-1.369720e+002	3.896194e-014	-2.566856e+002	-5.591819e+000	-2.311558e-014	0	-5.202579e+000	-1.895463e+001	0	7.638447e+001	-6.805986e-001	-1.558837e+002	-1.174231e+002	0	-1.567438e+002	-1.237531e+002	3.257411e-014	0	1.182424e+000	7.553710e+000	0
7.750248e+001	6.271667e+000	-7.820462e+001	7.057703e+001	2.475889e+001	-1.282072e+002	-1.369354e+002	0	-2.441470e+002	-5.314107e+000	1.155676e-014	0	5.391696e+000	-1.870603e+001	0	7.659769e+001	-5.029058e-001	-1.564359e+002	-1.179772e+002	0	-1.564485e+002	-1.239768e+002	0	0	1.335506e+000	7.208795e+000	0
7.744317e+001	5.853327e+000	-7.828190e+001	7.050238e+001	2.482583e+001	-1.290158e+002	-1.368836e+002	0	-2.294741e+002	-5.309803e+000	1.157689e-014	0	1.548613e+001	-1.414279e+001	0	7.684573e+001	-3.540526e-001	-1.570682e+002	-1.185347e+002	-3.096553e-014	-1.561603e+002	-1.241518e+002	0	0	1.493746e+000	6.857306e+000	0
7.738720e+001	5.397088e+000	-7.835938e+001	7.043208e+001	2.488476e+001	-1.298951e+002	-1.368166e+002	-7.911694e-015	-2.143215e+002	-5.678385e+000	-1.452369e-015	0	2.280018e+001	-5.854382e+000	0	7.712691e+001	-2.371608e-001	-1.577756e+002	-1.190946e+002	0	-1.558850e+002	-1.242782e+002	-6.549133e-014	0	1.654735e+000	6.500122e+000	0
7.733448e+001	4.905217e+000	-7.843775e+001	7.036753e+001	2.493459e+001	-1.308435e+002	-1.367344e+002	0	-2.006640e+002	-6.454872e+000	5.841778e-015	0	2.662767e+001	4.057426e+000	0	7.743902e+001	-1.549771e-001	-1.585519e+002	-1.196551e+002	-3.100365e-014	-1.556287e+002	-1.243558e+002	-6.557231e-014	0	1.815966e+000	6.138172e+000	0
7.728503e+001	4.380541e+000	-7.851770e+001	7.031009e+001	2.497422e+001	-1.318593e+002	-1.366366e+002	0	-1.895541e+002	-7.610710e+000	-1.177110e-014	0	2.775424e+001	1.375543e+001	0	7.777939e+001	-1.097918e-001	-1.593895e+002	-1.202144e+002	0	-1.553975e+002	-1.243848e+002	0	0	1.974910e+000	5.772439e+000	0
7.723896e+001	3.826405e+000	-7.859995e+001	7.026102e+001	2.500250e+001	-1.329405e+002	-1.365226e+002	3.217798e-014	-1.809867e+002	-9.094099e+000	-1.188172e-014	0	2.721335e+001	2.246172e+001	0	7.814492e+001	-1.033635e-001	-1.602800e+002	-1.207705e+002	0	-1.551973e+002	-1.243654e+002	0	0	2.129089e+000	5.403947e+000	0
7.719646e+001	3.246620e+000	-7.868519e+001	7.022140e+001	2.501827e+001	-1.340846e+002	-1.363918e+002	-8.091074e-015	-1.744893e+002	-1.086033e+001	-2.403040e-014	0	2.571478e+001	3.008535e+001	0	7.853214e+001	-1.368540e-001	-1.612142e+002	-1.213211e+002	0	-1.550337e+002	-1.242979e+002	0	0	2.276147e+000	5.033737e+000	0
7.715779e+001	2.645404e+000	-7.877408e+001	7.019214e+001	2.502039e+001	-1.352889e+002	-1.362431e+002	1.627709e-014	-1.695509e+002	-1.287981e+001	0	0	2.364639e+001	3.677334e+001	0	7.893730e+001	-2.107767e-001	-1.621823e+002	-1.218643e+002	0	-1.549114e+002	-1.241828e+002	0	0	2.413909e+000	4.662830e+000	0
7.712328e+001	2.027309e+000	-7.886720e+001	7.017388e+001	2.500774e+001	-1.365499e+002	-1.360755e+002	8.186755e-015	-1.657640e+002	-1.513570e+001	1.234747e-014	0	2.119293e+001	4.270429e+001	0	7.935646e+001	-3.249617e-001	-1.631738e+002	-1.223980e+002	0	-1.548347e+002	-1.240209e+002	3.283713e-014	0	2.540433e+000	4.292171e+000	0
7.709327e+001	1.397143e+000	-7.896502e+001	7.016704e+001	2.497930e+001	-1.378639e+002	-1.358877e+002	-8.235536e-015	-1.628339e+002	-1.761960e+001	-1.254297e-014	0	1.842216e+001	4.802724e+001	0	7.978557e+001	-4.785399e-001	-1.641784e+002	-1.229203e+002	-1.532495e-014	-1.548066e+002	-1.238130e+002	0	0	2.654047e+000	3.922568e+000	0
7.706815e+001	7.598822e-001	-7.906792e+001	7.017175e+001	2.493414e+001	-1.392266e+002	-1.356782e+002	0	-1.605529e+002	-2.032782e+001	0	0	1.533002e+001	5.285231e+001	0	8.022061e+001	-6.699488e-001	-1.651853e+002	-1.234298e+002	0	-1.548293e+002	-1.235601e+002	3.278059e-014	0	2.753370e+000	3.554620e+000	0
7.704830e+001	1.205901e-001	-7.917613e+001	7.018789e+001	2.487148e+001	-1.406331e+002	-1.354455e+002	1.666828e-014	-1.587750e+002	-2.325846e+001	-1.297767e-014	0	1.185985e+001	5.725459e+001	0	8.065765e+001	-8.969605e-001	-1.661844e+002	-1.239252e+002	-1.519698e-014	-1.549036e+002	-1.232631e+002	3.273569e-014	0	2.837326e+000	3.188646e+000	0
7.703407e+001	-5.156753e-001	-7.928973e+001	7.021512e+001	2.479074e+001	-1.420782e+002	-1.351883e+002	-8.383607e-015	-1.573957e+002	-2.640895e+001	2.641488e-014	0	7.907382e+000	6.127904e+001	0	8.109300e+001	-1.156731e+000	-1.671656e+002	-1.244055e+002	-4.536928e-014	-1.550292e+002	-1.229232e+002	0	0	2.905143e+000	2.824612e+000	0
7.702580e+001	-1.143947e+000	-7.940862e+001	7.025288e+001	2.469157e+001	-1.435562e+002	-1.349049e+002	1.686588e-014	-1.563385e+002	-2.977388e+001	-2.687416e-014	0	3.318682e+000	6.494356e+001	0	8.152323e+001	-1.445873e+000	-1.681195e+002	-1.248701e+002	4.513121e-014	-1.552045e+002	-1.225411e+002	-3.261441e-014	0	2.956345e+000	2.462075e+000	0
7.702374e+001	-1.759429e+000	-7.953254e+001	7.030045e+001	2.457392e+001	-1.450608e+002	-1.345941e+002	-2.544579e-014	-1.555458e+002	-3.334305e+001	2.731746e-014	0	-2.111015e+000	6.824023e+001	0	8.194527e+001	-1.760539e+000	-1.690374e+002	-1.253188e+002	1.495978e-014	-1.554269e+002	-1.221177e+002	0	0	2.990737e+000	2.100132e+000	0
7.702811e+001	-2.357579e+000	-7.966106e+001	7.035695e+001	2.443801e+001	-1.465856e+002	-1.342549e+002	3.412151e-014	-1.549729e+002	-3.709981e+001	-2.772732e-014	0	-8.623238e+000	7.113598e+001	0	8.235648e+001	-2.096532e+000	-1.699115e+002	-1.257514e+002	1.487209e-014	-1.556926e+002	-1.216533e+002	0	0	3.008386e+000	1.737393e+000	0
7.703901e+001	-2.934171e+000	-7.979355e+001	7.042142e+001	2.428440e+001	-1.481238e+002	-1.338864e+002	-8.578062e-015	-1.545839e+002	-4.101979e+001	-2.808550e-014	0	-1.643903e+001	7.357577e+001	0	8.275462e+001	-2.449412e+000	-1.707349e+002	-1.261683e+002	-2.956303e-014	-1.559969e+002	-1.211483e+002	0	0	3.009597e+000	1.371974e+000	0
7.705647e+001	-3.485364e+000	-7.992924e+001	7.049283e+001	2.411398e+001	-1.496685e+002	-1.334883e+002	-1.724951e-014	-1.543489e+002	-4.507051e+001	-1.418730e-014	0	-2.562189e+001	7.549396e+001	0	8.313792e+001	-2.814614e+000	-1.715017e+002	-1.265698e+002	-2.937773e-014	-1.563344e+002	-1.206023e+002	-6.453043e-014	0	2.994898e+000	1.001507e+000	0
7.708044e+001	-4.007745e+000	-8.006719e+001	7.057011e+001	2.392797e+001	-1.512129e+002	-1.330606e+002	8.670234e-015	-1.542421e+002	-4.921190e+001	2.857987e-014	0	-3.587040e+001	7.684055e+001	0	8.350502e+001	-3.187571e+000	-1.722071e+002	-1.269563e+002	4.378476e-014	-1.566990e+002	-1.200150e+002	6.432221e-014	0	2.965009e+000	6.231811e-001	0
7.711074e+001	-4.498374e+000	-8.020635e+001	7.065219e+001	2.372790e+001	-1.527500e+002	-1.326039e+002	0	-1.542410e+002	-5.339790e+001	2.869096e-014	0	-4.640185e+001	7.761988e+001	0	8.385498e+001	-3.563817e+000	-1.728475e+002	-1.273287e+002	-2.900080e-014	-1.570843e+002	-1.193854e+002	6.410487e-014	0	2.920828e+000	2.337948e-001	0
7.714711e+001	-4.954814e+000	-8.034553e+001	7.073801e+001	2.351559e+001	-1.542731e+002	-1.321190e+002	8.756610e-015	-1.543252e+002	-5.757913e+001	-1.435168e-014	0	-5.616967e+001	7.791606e+001	0	8.418721e+001	-3.939098e+000	-1.734202e+002	-1.276874e+002	2.881199e-014	-1.574837e+002	-1.187124e+002	3.194032e-014	0	2.863402e+000	-1.701663e-001	0
7.718922e+001	-5.375149e+000	-8.048348e+001	7.082651e+001	2.329309e+001	-1.557760e+002	-1.316078e+002	-8.797061e-015	-1.544760e+002	-6.170609e+001	0	0	-6.433142e+001	7.787593e+001	0	8.450143e+001	-4.309457e+000	-1.739237e+002	-1.280332e+002	2.862466e-014	-1.578903e+002	-1.179945e+002	3.182590e-014	0	2.793908e+000	-5.924397e-001	0
7.723664e+001	-5.757990e+000	-8.061890e+001	7.091669e+001	2.306269e+001	-1.572527e+002	-1.310722e+002	0	-1.546765e+002	-6.573256e+001	5.689209e-014	0	-7.052995e+001	7.765947e+001	0	8.479759e+001	-4.671309e+000	-1.743577e+002	-1.283667e+002	1.421999e-014	-1.582975e+002	-1.172302e+002	3.171022e-014	0	2.713620e+000	-1.036887e+000	0
7.728886e+001	-6.102477e+000	-8.075046e+001	7.100754e+001	2.282678e+001	-1.586978e+002	-1.305149e+002	1.774289e-014	-1.549110e+002	-6.961838e+001	0	0	-7.482007e+001	7.739698e+001	0	8.507586e+001	-5.021498e+000	-1.747227e+002	-1.286885e+002	0	-1.586989e+002	-1.164175e+002	0	0	2.623887e+000	-1.507386e+000	0
7.734535e+001	-6.408264e+000	-8.087686e+001	7.109811e+001	2.258787e+001	-1.601067e+002	-1.299391e+002	8.905021e-015	-1.551654e+002	-7.333149e+001	2.789021e-014	0	-7.746006e+001	7.717263e+001	0	8.533651e+001	-5.357335e+000	-1.750202e+002	-1.289990e+002	-1.404133e-014	-1.590886e+002	-1.155547e+002	3.147908e-014	0	2.526097e+000	-2.007726e+000	0
